ID1,QHCLUSTER,QHNUMBER,QHHOME,PS109_1R,PS109_1A,PS109_1M,PS109_1S,PS7,HVIDX,HHID
2023,4113,112,1,1,1,4,2,2,6,      411311201
2023,4114,19,1,1,4,8,1,1,2,      411401901
2023,4114,19,1,1,1,8,2,2,3,      411401901
2023,4114,52,1,2, , ,2,1,3,      411405201
2023,4114,71,1,1,2,8,1,1,3,      411407101
2023,4114,71,1,1,1,8,2,2,4,      411407101
2023,4114,86,1,1,1,8,1,1,5,      411408601
2023,4114,86,1,1,1,8,2,2,6,      411408601
2023,4114,99,1,1,98,98,2,1,7,      411409901
2023,4115,2,1,1,0,10,2,1,5,      411500201
2023,4115,10,1,1,3,8,2,1,3,      411501001
2023,4115,27,1,1,1,7,2,1,3,      411502701
2023,4115,37,1,1,5,7,2,1,4,      411503701
2023,4116,123,1,1,1,8,1,1,5,      411612301
2023,4116,123,1,1,1,8,1,2,7,      411612301
2023,4116,123,1,1,0,8,2,3,8,      411612301
2023,4117,42,1,1,1,11,2,1,5,      411704201
2023,4117,68,1,2, , ,2,1,4,      411706801
2023,4118,82,1,1,3,5,2,1,3,      411808201
2023,4118,87,1,1,1,3,2,1,3,      411808701
2023,4118,89,1,1,0,4,2,1,3,      411808901
2023,4118,97,1,1,1,4,2,1,3,      411809701
2023,4118,111,1,1,1,5,2,1,3,      411811101
2023,4118,112,1,2, , ,2,1,4,      411811201
2023,4119,24,1,1,1,7,2,1,2,      411902401
2023,4119,67,1,1,1,7,2,1,4,      411906701
2023,4119,102,1,1,1,7,1,1,3,      411910201
2023,4119,102,1,1,1,7,1,2,4,      411910201
2023,4119,102,1,1,1,7,2,3,5,      411910201
2023,4120,12,1,1,1,0,2,1,3,      412001201
2023,4120,45,1,1,8,7,2,1,4,      412004501
2023,4120,51,1,1,2,2,2,1,4,      412005101
2023,4120,133,1,1,0,7,1,1,6,      412013301
2023,4120,133,1,1,0,7,2,2,7,      412013301
2023,4121,3,1,1,6,5,1,1,4,      412100301
2023,4121,3,1,1,6,5,2,2,5,      412100301
2023,4121,16,1,1,5,5,2,1,3,      412101601
2023,4121,45,1,1,0,4,2,1,3,      412104501
2023,4121,60,1,1,0,6,2,1,3,      412106001
2023,4121,75,1,1,2,4,1,1,3,      412107501
2023,4121,75,1,1,2,4,1,2,4,      412107501
2023,4121,75,1,1,1,4,2,3,5,      412107501
2023,4121,83,1,1,3,4,1,1,8,      412108301
2023,4121,83,1,1,3,4,2,2,9,      412108301
2023,4122,25,1,1,1,6,1,1,3,      412202501
2023,4122,25,1,1,1,6,2,2,6,      412202501
2023,4122,37,1,1,0,6,2,1,3,      412203701
2023,4122,92,1,1,2,6,2,1,3,      412209201
2023,4122,97,1,1,3,5,2,1,3,      412209701
2023,4123,3,1,1,3,3,1,1,3,      412300301
2023,4123,3,1,1,1,3,2,2,4,      412300301
2023,4123,23,1,1,3,4,1,1,5,      412302301
2023,4123,23,1,1,1,4,2,2,6,      412302301
2023,4123,24,1,1,0,3,2,1,3,      412302401
2023,4123,26,1,1,2,4,2,1,6,      412302601
2023,4123,45,1,1,2,4,2,1,7,      412304501
2023,4123,60,1,1,2,3,2,1,3,      412306001
2023,4123,74,1,1,2,3,1,1,3,      412307401
2023,4123,74,1,1,1,3,2,2,4,      412307401
2023,4124,105,1,1,1,7,2,1,6,      412410501
2023,4124,166,1,1,2,5,2,1,2,      412416601
2023,4124,192,1,1,3,7,2,1,5,      412419201
2023,4125,23,1,1,5,10,1,1,4,      412502301
2023,4125,23,1,1,3,10,2,2,5,      412502301
2023,4125,32,1,1,3,8,2,1,6,      412503201
2023,4125,47,1,1,6,10,2,1,6,      412504701
2023,4125,89,1,1,7,8,1,1,3,      412508901
2023,4125,89,1,1,4,8,1,2,4,      412508901
2023,4125,89,1,1,7,8,1,3,7,      412508901
2023,4125,89,1,1,5,8,1,4,8,      412508901
2023,4125,89,1,1,2,8,2,5,9,      412508901
2023,4125,115,1,1,0,7,1,1,7,      412511501
2023,4125,115,1,1,1,7,2,2,10,      412511501
2023,4125,118,1,1,2,10,1,1,5,      412511801
2023,4125,118,1,1,0,10,2,2,11,      412511801
2023,4125,165,1,1,5,8,1,1,3,      412516501
2023,4125,165,1,1,4,8,1,2,4,      412516501
2023,4125,165,1,1,2,8,2,3,5,      412516501
2023,4125,195,1,2, , ,2,1,6,      412519501
2023,4126,85,1,1,5,6,1,1,3,      412608501
2023,4126,85,1,1,1,6,2,2,4,      412608501
2023,4126,133,1,1,6,6,1,1,4,      412613301
2023,4126,133,1,1,0,6,2,2,5,      412613301
2023,4126,184,1,1,0,6,2,1,4,      412618401
2023,4126,193,1,1,2,9,1,1,3,      412619301
2023,4126,193,1,1,1,9,2,2,4,      412619301
2023,4127,16,1,1,1,4,2,1,2,      412701601
2023,4127,24,1,2, , ,2,1,5,      412702401
2023,4128,7,1,1,3,8,1,1,3,      412800701
2023,4128,7,1,1,1,8,2,2,4,      412800701
2023,4128,7,2,1,6,4,2,1,3,      412800702
2023,4128,59,1,1,4,8,1,1,5,      412805901
2023,4128,59,1,1,1,8,2,2,6,      412805901
2023,4129,77,1,1,1,6,2,1,4,      412907701
2023,4129,114,1,2, , ,1,1,2,      412911401
2023,4129,114,1,1,0,5,1,2,3,      412911401
2023,4129,114,1,1,0,5,1,3,5,      412911401
2023,4129,114,1,1,0,5,2,4,6,      412911401
2023,4129,151,1,1,0,5,2,1,2,      412915101
2023,4130,14,1,1,0,2,2,1,3,      413001401
2023,4131,5,1,1,1,10,2,1,3,      413100501
2023,4131,8,1,1,1,11,1,1,4,      413100801
2023,4131,8,1,1,0,11,2,2,5,      413100801
2023,4131,38,1,1,1,10,1,1,3,      413103801
2023,4131,38,1,1,4,10,2,2,5,      413103801
2023,4131,72,1,1,5,11,1,1,3,      413107201
2023,4131,72,1,1,1,11,2,2,4,      413107201
2023,4132,83,1,1,1,6,2,1,3,      413208301
2023,4132,198,1,1,0,6,1,1,3,      413219801
2023,4132,198,1,1,0,6,2,2,4,      413219801
2023,4132,214,1,1,5,7,1,1,7,      413221401
2023,4132,214,1,1,4,7,2,2,8,      413221401
2023,4132,240,1,1,0,6,2,1,4,      413224001
2023,4133,26,1,1,0,8,2,1,4,      413302601
2023,4133,140,1,1,2,9,1,1,3,      413314001
2023,4133,140,1,1,1,9,2,2,4,      413314001
2023,4133,164,1,1,7,8,1,1,4,      413316401
2023,4133,164,1,1,3,8,2,2,5,      413316401
2023,4134,20,1,1,4,5,1,1,3,      413402001
2023,4134,20,1,1,1,5,2,2,4,      413402001
2023,4134,109,1,2, , ,1,1,4,      413410901
2023,4134,109,1,2, , ,2,2,5,      413410901
2023,4135,9,1,1,3,9,2,1,5,      413500901
2023,4135,15,1,1,3,8,1,1,4,      413501501
2023,4135,15,1,1,0,8,2,2,5,      413501501
2023,4136,4,1,1,1,4,1,1,5,      413600401
2023,4136,4,1,1,1,4,1,2,7,      413600401
2023,4136,4,1,1,1,4,1,3,8,      413600401
2023,4136,4,1,1,1,4,2,4,9,      413600401
2023,4136,41,1,1,4,4,1,1,3,      413604101
2023,4136,41,1,1,3,4,1,2,4,      413604101
2023,4136,41,1,1,2,4,1,3,5,      413604101
2023,4136,41,1,1,2,4,2,4,6,      413604101
2023,4136,43,1,1,1,4,1,1,4,      413604301
2023,4136,43,1,1,1,4,2,2,6,      413604301
2023,4136,86,1,1,0,4,2,1,7,      413608601
2023,4136,121,1,1,0,3,1,1,3,      413612101
2023,4136,121,1,1,1,3,2,2,4,      413612101
2023,4137,1,1,1,6,7,1,1,3,      413700101
2023,4137,1,1,1,6,7,1,2,4,      413700101
2023,4137,1,1,1,4,7,1,3,5,      413700101
2023,4137,1,1,1,2,6,2,4,6,      413700101
2023,4137,3,1,1,3,6,1,1,3,      413700301
2023,4137,3,1,1,3,6,2,2,7,      413700301
2023,4137,25,1,1,1,6,2,1,5,      413702501
2023,4137,37,1,1,2,6,1,1,4,      413703701
2023,4137,37,1,1,2,6,2,2,5,      413703701
2023,4137,48,1,1,1,7,2,1,3,      413704801
2023,4138,27,1,1,6,5,1,1,3,      413802701
2023,4138,27,1,1,1,5,2,2,4,      413802701
2023,4138,30,1,1,3,4,2,1,3,      413803001
2023,4138,32,1,1,5,5,2,1,3,      413803201
2023,4139,31,1,1,8,5,1,1,3,      413903101
2023,4139,31,1,1,1,5,2,2,4,      413903101
2023,4139,37,1,1,6,4,2,1,3,      413903701
2023,4139,58,1,1,6,4,1,1,4,      413905801
2023,4139,58,1,1,2,4,2,2,5,      413905801
2023,4139,81,1,1,4,4,1,1,3,      413908101
2023,4139,81,1,1,1,4,2,2,4,      413908101
2023,4139,99,1,1,6,5,2,1,3,      413909901
2023,4140,34,1,1,0,8,2,1,3,      414003401
2023,4140,35,1,1,1,7,2,1,3,      414003501
2023,4140,36,1,1,5,8,2,1,5,      414003601
2023,4140,39,1,1,0,8,2,1,4,      414003901
2023,4140,55,1,1,6,7,2,1,3,      414005501
2023,4140,56,1,1,3,8,2,1,5,      414005601
2023,4141,51,1,2, , ,2,1,4,      414105101
2023,4141,52,1,1,0,9,2,1,6,      414105201
2023,4141,76,1,1,1,10,2,1,4,      414107601
2023,4141,77,1,1,2,10,2,1,3,      414107701
2023,4142,1,1,1,3,4,2,1,5,      414200101
2023,4142,14,1,1,0,4,2,1,4,      414201401
2023,4142,15,1,1,4,4,2,1,4,      414201501
2023,4142,20,1,1,4,4,2,1,3,      414202001
2023,4142,25,1,1,2,4,2,1,3,      414202501
2023,4142,44,1,1,1,2,2,1,5,      414204401
2023,4142,50,1,1,6,4,2,1,5,      414205001
2023,4142,68,1,1,2,4,2,1,2,      414206801
2023,4142,75,1,1,0,4,1,1,3,      414207501
2023,4142,75,1,1,4,4,2,2,6,      414207501
2023,4143,39,1,1,1,5,1,1,6,      414303901
2023,4143,39,1,1,1,5,2,2,7,      414303901
2023,4143,52,1,1,0,1,2,1,3,      414305201
2023,4143,109,1,1,1,6,2,1,2,      414310901
2023,4143,159,1,1,4,5,2,1,4,      414315901
2023,4144,5,1,1,0,3,2,1,3,      414400501
2023,4144,21,1,1,0,6,1,1,4,      414402101
2023,4144,21,1,1,5,6,1,2,8,      414402101
2023,4144,21,1,1,2,6,2,3,9,      414402101
2023,4144,43,2,1,0,2,2,1,4,      414404302
2023,4144,43,3,1,7,6,2,1,3,      414404303
2023,4144,47,1,1,0,7,2,1,5,      414404701
2023,4144,89,1,1,2,7,1,1,3,      414408901
2023,4144,89,1,1,1,7,2,2,4,      414408901
2023,4144,106,1,1,2,4,2,1,3,      414410601
2023,4145,6,1,1,0,7,2,1,6,      414500601
2023,4145,11,1,1,3,7,1,1,3,      414501101
2023,4145,11,1,1,1,7,2,2,4,      414501101
2023,4145,54,2,1,6,7,2,1,3,      414505402
2023,4145,54,3,1,2,7,2,1,3,      414505403
2023,4145,67,1,1,0,7,2,1,3,      414506701
2023,4145,68,1,1,2,7,2,1,2,      414506801
2023,4145,91,1,1,5,4,1,1,4,      414509101
2023,4145,91,1,1,1,4,1,2,5,      414509101
2023,4145,91,1,1,2,6,2,3,6,      414509101
2023,4145,125,1,1,2,7,2,1,7,      414512501
2023,4146,28,2,1,8,2,2,1,2,      414602802
2023,4146,174,1,1,2,3,2,1,8,      414617401
2023,4147,83,2,1,0,7,1,1,2,      414708302
2023,4147,83,2,1,0,7,1,2,3,      414708302
2023,4147,83,2,1,0,7,2,3,4,      414708302
2023,4147,83,3,1,1,7,2,1,4,      414708303
2023,4147,121,2,1,3,3,1,1,2,      414712102
2023,4147,121,2,1,3,3,1,2,3,      414712102
2023,4147,121,2,1,3,3,1,3,4,      414712102
2023,4147,121,2,1,1,4,1,4,7,      414712102
2023,4147,121,2,1,2,4,2,5,10,      414712102
2023,4148,3,1,1,1,8,2,1,4,      414800301
2023,4148,13,1,1,5,8,1,1,5,      414801301
2023,4148,13,1,1,0,8,1,2,6,      414801301
2023,4148,13,1,2, , ,2,3,7,      414801301
2023,4148,14,1,1,7,8,2,1,5,      414801401
2023,4148,74,1,1,0,7,2,1,7,      414807401
2023,4148,127,1,1,5,8,2,1,3,      414812701
2023,4148,137,1,1,3,8,1,1,3,      414813701
2023,4148,137,1,1,2,8,1,2,4,      414813701
2023,4148,137,1,1,0,8,2,3,5,      414813701
2023,4148,165,1,1,3,7,1,1,7,      414816501
2023,4148,165,1,1,1,8,2,2,8,      414816501
2023,4149,44,1,1,8,3,1,1,3,      414904401
2023,4149,44,1,1,6,3,1,2,4,      414904401
2023,4149,44,1,1,1,3,2,3,5,      414904401
2023,4149,89,1,1,0,3,1,1,3,      414908901
2023,4149,89,1,1,0,3,2,2,4,      414908901
2023,4149,108,1,1,4,4,1,1,2,      414910801
2023,4149,108,1,1,1,4,2,2,3,      414910801
2023,4149,119,1,1,1,3,1,1,4,      414911901
2023,4149,119,1,1,8,3,2,2,10,      414911901
2023,4150,22,2,1,0,3,2,1,3,      415002202
2023,4150,41,2,1,1,7,2,1,3,      415004102
2023,4150,68,1,1,4,7,1,1,4,      415006801
2023,4150,68,1,1,2,7,2,2,5,      415006801
2023,4150,87,1,1,1,7,2,1,5,      415008701
2023,4150,149,1,1,0,4,2,1,3,      415014901
2023,4151,65,1,1,2,5,2,1,3,      415106501
2023,4151,87,1,1,6,9,1,1,3,      415108701
2023,4151,87,1,1,1,9,1,2,4,      415108701
2023,4151,87,1,1,1,9,2,3,5,      415108701
2023,4151,140,1,1,0,9,1,1,4,      415114001
2023,4151,140,1,1,0,9,1,2,5,      415114001
2023,4151,140,1,1,0,9,2,3,6,      415114001
2023,4151,199,1,1,7,6,1,1,3,      415119901
2023,4151,199,1,1,0,9,2,2,4,      415119901
2023,4151,234,1,1,3,9,1,1,3,      415123401
2023,4151,234,1,1,1,9,2,2,4,      415123401
2023,4152,21,1,1,7,6,1,1,6,      415202101
2023,4152,21,1,1,4,6,2,2,7,      415202101
2023,4152,23,1,1,4,5,2,1,2,      415202301
2023,4152,51,1,1,4,6,2,1,5,      415205101
2023,4152,75,1,1,1,6,2,1,3,      415207501
2023,4152,96,1,1,4,5,1,1,4,      415209601
2023,4152,96,1,1,2,5,2,2,5,      415209601
2023,4152,114,1,1,6,5,1,1,2,      415211401
2023,4152,114,1,1,4,5,2,2,3,      415211401
2023,4153,18,1,1,1,8,1,1,3,      415301801
2023,4153,18,1,1,1,8,1,2,5,      415301801
2023,4153,18,1,1,2,8,2,3,6,      415301801
2023,4153,24,1,1,5,7,1,1,6,      415302401
2023,4153,24,1,1,5,7,1,2,7,      415302401
2023,4153,24,1,1,1,7,2,3,8,      415302401
2023,4153,60,1,1,2,8,2,1,4,      415306001
2023,4153,95,1,1,3,7,1,1,3,      415309501
2023,4153,95,1,1,2,7,1,2,4,      415309501
2023,4153,95,1,1,1,7,1,3,5,      415309501
2023,4153,95,1,1,5,7,2,4,7,      415309501
2023,4153,101,1,1,4,7,2,1,2,      415310101
2023,4153,103,1,1,1,8,2,1,5,      415310301
2023,4153,164,1,1,4,8,1,1,3,      415316401
2023,4153,164,1,1,3,8,2,2,4,      415316401
2023,4154,3,1,1,1,4,2,1,3,      415400301
2023,4154,33,1,1,6,5,2,1,6,      415403301
2023,4154,35,1,1,7,3,2,1,3,      415403501
2023,4154,78,1,1,6,3,1,1,3,      415407801
2023,4154,78,1,1,0,3,2,2,4,      415407801
2023,4154,91,1,1,8,4,1,1,6,      415409101
2023,4154,91,1,1,4,4,1,2,7,      415409101
2023,4154,91,1,1,6,4,2,3,10,      415409101
2023,4155,11,1,1,4,5,1,1,5,      415501101
2023,4155,11,1,1,2,5,2,2,9,      415501101
2023,4155,44,1,1,2,5,2,1,5,      415504401
2023,4155,70,1,1,1,4,2,1,4,      415507001
2023,4155,90,1,1,3,5,1,1,3,      415509001
2023,4155,90,1,1,3,5,2,2,4,      415509001
2023,4155,92,1,2, , ,1,1,2,      415509201
2023,4155,92,1,2, , ,2,2,3,      415509201
2023,4156,35,1,1,1,6,1,1,5,      415603501
2023,4156,35,1,1,0,6,2,2,6,      415603501
2023,4156,36,1,1,0,6,2,1,5,      415603601
2023,4156,37,1,1,2,6,2,1,4,      415603701
2023,4156,38,1,1,2,5,1,1,4,      415603801
2023,4156,38,1,1,2,5,1,2,5,      415603801
2023,4156,38,1,1,1,5,2,3,6,      415603801
2023,4156,40,1,1,0,6,2,1,3,      415604001
2023,4156,43,1,1,1,5,1,1,3,      415604301
2023,4156,43,1,1,7,5,1,2,4,      415604301
2023,4156,43,1,1,4,5,2,3,5,      415604301
2023,4156,52,1,1,1,6,1,1,3,      415605201
2023,4156,52,1,1,2,6,2,2,5,      415605201
2023,4156,61,1,1,5,5,1,1,2,      415606101
2023,4156,61,1,1,2,6,2,2,3,      415606101
2023,4157,16,1,1,2,5,1,1,3,      415701601
2023,4157,16,1,1,0,6,2,2,4,      415701601
2023,4157,17,1,1,6,4,1,1,3,      415701701
2023,4157,17,1,1,6,4,1,2,4,      415701701
2023,4157,17,1,1,4,4,2,3,5,      415701701
2023,4157,19,1,1,4,6,1,1,5,      415701901
2023,4157,19,1,1,1,6,1,2,7,      415701901
2023,4157,19,1,1,1,6,2,3,8,      415701901
2023,4157,20,1,1,6,4,1,1,4,      415702001
2023,4157,20,1,1,5,4,1,2,5,      415702001
2023,4157,20,1,1,1,4,2,3,6,      415702001
2023,4157,76,1,1,4,7,1,1,4,      415707601
2023,4157,76,1,1,3,7,1,2,5,      415707601
2023,4157,76,1,1,2,7,1,3,6,      415707601
2023,4157,76,1,1,1,7,2,4,7,      415707601
2023,4157,77,1,1,7,5,2,1,4,      415707701
2023,4157,79,1,1,3,0,2,1,4,      415707901
2023,4157,121,1,1,3,4,1,1,9,      415712101
2023,4157,121,1,1,4,4,1,2,10,      415712101
2023,4157,121,1,1,4,4,2,3,11,      415712101
2023,4157,122,1,1,1,6,2,1,3,      415712201
2023,4157,124,1,1,4,7,1,1,3,      415712401
2023,4157,124,1,1,3,7,2,2,4,      415712401
2023,4158,8,1,1,4,8,1,1,4,      415800801
2023,4158,8,1,1,2,8,2,2,5,      415800801
2023,4158,10,1,1,2,8,2,1,5,      415801001
2023,4158,12,1,1,0,8,2,1,3,      415801201
2023,4158,18,1,1,1,6,2,1,3,      415801801
2023,4158,22,1,1,4,8,1,1,3,      415802201
2023,4158,22,1,1,1,9,2,2,4,      415802201
2023,4158,23,1,1,0,7,1,1,3,      415802301
2023,4158,23,1,1,5,7,1,2,4,      415802301
2023,4158,23,1,1,6,7,1,3,5,      415802301
2023,4158,23,1,1,4,7,2,4,6,      415802301
2023,4158,25,1,1,5,7,2,1,5,      415802501
2023,4158,108,1,1,5,8,1,1,5,      415810801
2023,4158,108,1,1,2,8,1,2,6,      415810801
2023,4158,108,1,1,2,8,2,3,7,      415810801
2023,4158,109,1,1,8,7,1,1,3,      415810901
2023,4158,109,1,1,7,7,1,2,4,      415810901
2023,4158,109,1,1,3,7,1,3,5,      415810901
2023,4158,109,1,1,1,7,2,4,6,      415810901
2023,4158,110,1,1,5,9,2,1,5,      415811001
2023,4158,111,1,1,7,7,1,1,3,      415811101
2023,4158,111,1,1,4,7,2,2,4,      415811101
2023,4158,112,1,1,3,8,1,1,4,      415811201
2023,4158,112,1,1,1,8,2,2,6,      415811201
2023,4159,1,1,1,6,4,1,1,5,      415900101
2023,4159,1,1,1,5,4,1,2,6,      415900101
2023,4159,1,1,1,2,4,1,3,7,      415900101
2023,4159,1,1,1,1,4,2,4,8,      415900101
2023,4159,2,1,1,2,8,2,1,7,      415900201
2023,4159,3,1,1,6,5,1,1,3,      415900301
2023,4159,3,1,1,6,5,1,2,4,      415900301
2023,4159,3,1,1,3,5,1,3,5,      415900301
2023,4159,3,1,1,2,5,2,4,6,      415900301
2023,4159,4,1,1,4,6,1,1,4,      415900401
2023,4159,4,1,1,1,6,2,2,5,      415900401
2023,4159,21,1,1,4,6,2,1,4,      415902101
2023,4159,23,1,1,1,6,2,1,3,      415902301
2023,4159,24,1,1,5,4,1,1,3,      415902401
2023,4159,24,1,1,3,4,1,2,4,      415902401
2023,4159,24,1,1,1,4,2,3,5,      415902401
2023,4159,25,1,1,2,6,1,1,3,      415902501
2023,4159,25,1,1,0,6,2,2,4,      415902501
2023,4159,152,1,1,7,4,1,1,4,      415915201
2023,4159,152,1,1,4,4,1,2,5,      415915201
2023,4159,152,1,1,0,5,2,3,6,      415915201
2023,4159,153,1,1,5,6,1,1,3,      415915301
2023,4159,153,1,1,3,6,1,2,4,      415915301
2023,4159,153,1,1,2,6,1,3,5,      415915301
2023,4159,153,1,1,1,6,2,4,6,      415915301
2023,4159,154,1,1,1,5,2,1,3,      415915401
2023,4160,66,1,1,7,4,1,1,4,      416006601
2023,4160,66,1,1,1,4,2,2,5,      416006601
2023,4160,69,1,1,5,6,1,1,4,      416006901
2023,4160,69,1,1,1,3,2,2,5,      416006901
2023,4160,70,1,1,1,3,1,1,3,      416007001
2023,4160,70,1,1,7,3,2,2,5,      416007001
2023,4160,99,1,1,6,3,1,1,3,      416009901
2023,4160,99,1,1,1,3,2,2,4,      416009901
2023,4160,101,1,1,5,3,2,1,3,      416010101
2023,4160,102,1,1,6,4,1,1,3,      416010201
2023,4160,102,1,1,4,4,1,2,4,      416010201
2023,4160,102,1,1,0,4,2,3,5,      416010201
2023,4160,103,1,1,9,3,1,1,3,      416010301
2023,4160,103,1,1,6,3,1,2,4,      416010301
2023,4160,103,1,1,3,3,1,3,5,      416010301
2023,4160,103,1,1,1,3,2,4,6,      416010301
2023,4160,155,1,2, , ,1,1,5,      416015501
2023,4160,155,1,2, , ,1,2,6,      416015501
2023,4160,155,1,2, , ,2,3,7,      416015501
2023,4161,2,1,1,1,8,1,1,3,      416100201
2023,4161,2,1,1,1,8,1,2,4,      416100201
2023,4161,2,1,1,0,8,2,3,5,      416100201
2023,4161,5,1,1,1,9,2,1,5,      416100501
2023,4161,217,1,1,6,8,1,1,5,      416121701
2023,4161,217,1,1,2,8,2,2,6,      416121701
2023,4161,218,1,1,1,9,1,1,3,      416121801
2023,4161,218,1,1,2,9,2,2,4,      416121801
2023,4161,219,1,1,5,8,1,1,4,      416121901
2023,4161,219,1,1,2,8,1,2,5,      416121901
2023,4161,219,1,1,1,8,2,3,6,      416121901
2023,4161,220,1,1,0,9,1,1,5,      416122001
2023,4161,220,1,1,0,9,2,2,9,      416122001
2023,4161,221,1,1,8,7,1,1,3,      416122101
2023,4161,221,1,1,4,7,1,2,4,      416122101
2023,4161,221,1,1,3,7,2,3,5,      416122101
2023,4161,308,1,1,0,9,1,1,3,      416130801
2023,4161,308,1,1,0,9,1,2,6,      416130801
2023,4161,308,1,1,1,9,2,3,7,      416130801
2023,4161,309,1,1,0,5,1,1,2,      416130901
2023,4161,309,1,1,0,5,1,2,3,      416130901
2023,4161,309,1,1,0,5,2,3,4,      416130901
2023,4161,310,1,1,3,9,1,1,3,      416131001
2023,4161,310,1,1,2,9,1,2,4,      416131001
2023,4161,310,1,1,0,9,1,3,5,      416131001
2023,4161,310,1,1,0,9,2,4,6,      416131001
2023,4161,311,1,1,4,8,1,1,4,      416131101
2023,4161,311,1,1,2,8,1,2,5,      416131101
2023,4161,311,1,1,0,8,2,3,6,      416131101
2023,4161,312,1,1,5,9,1,1,4,      416131201
2023,4161,312,1,1,4,9,2,2,8,      416131201
2023,4162,1,1,1,1,8,1,1,4,      416200101
2023,4162,1,1,1,0,8,1,2,5,      416200101
2023,4162,1,1,1,0,8,2,3,6,      416200101
2023,4162,2,1,1,4,8,1,1,4,      416200201
2023,4162,2,1,1,3,8,1,2,5,      416200201
2023,4162,2,1,1,1,8,2,3,6,      416200201
2023,4162,4,1,1,5,9,1,1,4,      416200401
2023,4162,4,1,1,5,9,1,2,5,      416200401
2023,4162,4,1,1,1,9,2,3,6,      416200401
2023,4162,5,1,1,3,8,1,1,3,      416200501
2023,4162,5,1,1,0,8,1,2,4,      416200501
2023,4162,5,1,1,1,8,2,3,5,      416200501
2023,4162,38,1,1,5,8,2,1,3,      416203801
2023,4162,39,1,1,7,8,2,1,3,      416203901
2023,4162,51,1,1,3,8,1,1,4,      416205101
2023,4162,51,1,1,2,8,1,2,5,      416205101
2023,4162,51,1,1,1,8,1,3,6,      416205101
2023,4162,51,1,1,1,8,2,4,7,      416205101
2023,4162,55,1,1,4,8,1,1,5,      416205501
2023,4162,55,1,1,3,8,1,2,6,      416205501
2023,4162,55,1,1,5,8,2,3,7,      416205501
2023,4163,30,1,1,3,8,1,1,3,      416303001
2023,4163,30,1,1,2,8,2,2,5,      416303001
2023,4163,78,1,1,0,8,2,1,3,      416307801
2023,4163,92,1,1,6,10,2,1,3,      416309201
2023,4164,15,1,1,2,4,1,1,3,      416401501
2023,4164,15,1,1,4,5,1,2,5,      416401501
2023,4164,15,1,1,2,6,2,3,6,      416401501
2023,4164,81,1,1,3,6,2,1,2,      416408101
2023,4164,83,1,1,4,6,2,1,2,      416408301
2023,4164,114,1,1,1,6,2,1,4,      416411401
2023,4165,18,1,1,98,98,2,1,5,      416501801
2023,4165,24,1,1,1,5,2,1,3,      416502401
2023,4165,47,1,1,5,8,2,1,3,      416504701
2023,4165,48,1,1,0,6,2,1,3,      416504801
2023,4166,3,1,1,6,9,2,1,3,      416600301
2023,4166,43,1,1,1,7,2,1,4,      416604301
2023,4166,90,1,1,3,9,1,1,2,      416609001
2023,4166,90,1,1,2,9,2,2,3,      416609001
2023,4167,19,1,1,6,4,2,1,2,      416701901
2023,4167,25,1,1,6,6,2,1,2,      416702501
2023,4167,55,1,1,2,5,2,1,3,      416705501
2023,4167,68,1,1,5,7,2,1,2,      416706801
2023,4167,75,1,1,0,7,2,1,4,      416707501
2023,4168,68,1,1,1,3,2,1,3,      416806801
2023,4168,79,1,1,6,4,1,1,4,      416807901
2023,4168,79,1,1,1,4,1,2,5,      416807901
2023,4168,79,1,1,0,4,2,3,6,      416807901
2023,4168,82,1,1,5,5,1,1,3,      416808201
2023,4168,82,1,1,2,5,2,2,4,      416808201
2023,4168,199,1,1,5,4,2,1,4,      416819901
2023,4169,27,1,1,3,3,2,1,4,      416902701
2023,4169,29,1,1,0,4,2,1,3,      416902901
2023,4169,75,1,1,1,4,2,1,3,      416907501
2023,4169,94,1,1,1,4,2,1,2,      416909401
2023,4169,119,1,1,1,3,1,1,4,      416911901
2023,4169,119,1,2, , ,2,2,5,      416911901
2023,4169,121,1,1,5,4,1,1,5,      416912101
2023,4169,121,1,1,0,4,2,2,6,      416912101
2023,4169,122,1,1,0,3,2,1,4,      416912201
2023,4170,15,1,1,7,5,1,1,2,      417001501
2023,4170,15,1,1,0,5,2,2,3,      417001501
2023,4170,39,1,1,7,5,1,1,4,      417003901
2023,4170,39,1,1,0,5,2,2,5,      417003901
2023,4170,46,1,1,6,5,2,1,3,      417004601
2023,4170,58,1,8, , ,2,1,5,      417005801
2023,4170,75,1,1,7,5,2,1,3,      417007501
2023,4171,1,1,1,0,7,2,1,3,      417100101
2023,4171,41,1,1,2,5,2,1,4,      417104101
2023,4171,42,1,1,98,98,1,1,4,      417104201
2023,4171,42,1,1,98,98,1,2,5,      417104201
2023,4171,42,1,1,98,98,2,3,6,      417104201
2023,4171,112,1,1,3,6,2,1,2,      417111201
2023,4172,17,1,1,5,0,2,1,4,      417201701
2023,4172,33,1,1,1,7,2,1,2,      417203301
2023,4172,44,1,1,5,7,1,1,4,      417204401
2023,4172,44,1,1,2,7,1,2,5,      417204401
2023,4172,44,1,1,1,7,2,3,6,      417204401
2023,4172,83,1,1,4,5,2,1,2,      417208301
2023,4173,23,1,1,0,8,2,1,3,      417302301
2023,4173,36,1,1,7,10,1,1,5,      417303601
2023,4173,36,1,1,3,10,2,2,6,      417303601
2023,4173,42,1,1,2,9,1,1,2,      417304201
